2025-12-04 17:01:27,937 - === GLAE, leaving subject 2 for test ===
2025-12-04 17:02:56,541 - =========================Subject 2, Anchor 0===========================
2025-12-04 17:11:14,052 - anchor [Subject 2, Anchor 0, Epoch 132/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8203 Best Acc=0.8398
2025-12-04 17:11:16,779 - anchor [Subject 2, Anchor 0, Epoch 133/150] Train Loss=0.0000 Train Acc=0.9941 Test Acc=0.8203 Best Acc=0.8398
2025-12-04 17:11:19,089 - anchor [Subject 2, Anchor 0, Epoch 134/150] Train Loss=0.0000 Train Acc=0.9980 Test Acc=0.8203 Best Acc=0.8398
2025-12-04 17:11:21,841 - anchor [Subject 2, Anchor 0, Epoch 135/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8223 Best Acc=0.8398
2025-12-04 17:11:24,112 - anchor [Subject 2, Anchor 0, Epoch 136/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8223 Best Acc=0.8398
2025-12-04 17:11:26,485 - anchor [Subject 2, Anchor 0, Epoch 137/150] Train Loss=0.0000 Train Acc=0.9961 Test Acc=0.8223 Best Acc=0.8398
2025-12-04 17:11:28,797 - anchor [Subject 2, Anchor 0, Epoch 138/150] Train Loss=0.0000 Train Acc=0.9961 Test Acc=0.8223 Best Acc=0.8398
2025-12-04 17:11:31,173 - anchor [Subject 2, Anchor 0, Epoch 139/150] Train Loss=0.0000 Train Acc=0.9961 Test Acc=0.8223 Best Acc=0.8398
2025-12-04 17:11:33,435 - anchor [Subject 2, Anchor 0, Epoch 140/150] Train Loss=0.0001 Train Acc=0.9941 Test Acc=0.8223 Best Acc=0.8398
2025-12-04 17:11:35,925 - anchor [Subject 2, Anchor 0, Epoch 141/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8223 Best Acc=0.8398
2025-12-04 17:11:38,856 - anchor [Subject 2, Anchor 0, Epoch 142/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8203 Best Acc=0.8398
2025-12-04 17:11:41,649 - anchor [Subject 2, Anchor 0, Epoch 143/150] Train Loss=0.0000 Train Acc=0.9961 Test Acc=0.8184 Best Acc=0.8398
2025-12-04 17:11:44,055 - anchor [Subject 2, Anchor 0, Epoch 144/150] Train Loss=0.0000 Train Acc=0.9980 Test Acc=0.8184 Best Acc=0.8398
2025-12-04 17:11:46,829 - anchor [Subject 2, Anchor 0, Epoch 145/150] Train Loss=0.0000 Train Acc=0.9980 Test Acc=0.8164 Best Acc=0.8398
2025-12-04 17:11:49,056 - anchor [Subject 2, Anchor 0, Epoch 146/150] Train Loss=0.0000 Train Acc=0.9980 Test Acc=0.8164 Best Acc=0.8398
2025-12-04 17:11:51,330 - anchor [Subject 2, Anchor 0, Epoch 147/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8145 Best Acc=0.8398
2025-12-04 17:11:53,449 - anchor [Subject 2, Anchor 0, Epoch 148/150] Train Loss=0.0000 Train Acc=0.9980 Test Acc=0.8145 Best Acc=0.8398
2025-12-04 17:11:55,329 - anchor [Subject 2, Anchor 0, Epoch 149/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8145 Best Acc=0.8398
2025-12-04 17:11:57,180 - anchor [Subject 2, Anchor 0, Epoch 150/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8145 Best Acc=0.8398
2025-12-04 17:11:57,195 - labelAlign [Subject 2, Anchor 0 Target 1] Start
2025-12-04 17:12:44,906 - labelAlign [Subject 2, Anchor 0 Target 2] Start
2025-12-04 17:13:21,758 - labelAlign [Subject 2, Anchor 0 Target 3] Start
2025-12-04 17:14:07,928 - labelAlign [Subject 2, Anchor 0 Target 4] Start
2025-12-04 17:14:42,274 - labelAlign [Subject 2, Anchor 0 Target 5] Start
2025-12-04 17:15:24,202 - labelAlign [Subject 2, Anchor 0 Target 6] Start
2025-12-04 17:15:51,064 - labelAlign [Subject 2, Anchor 0 Target 7] Start
2025-12-04 17:16:09,653 - labelAlign [Subject 2, Anchor 0 Target 8] Start
